country,date,confirmed_cases,deaths,recovered,mortality_rate,recovery_rate,month
Colombia,2020-06-13,48746,1592,18749,3.2659089976613465,38.46264308866368,6
Colombia,2020-06-14,50939,1667,19460,3.2725416674846386,38.20255599835097,6
Colombia,2020-06-15,53063,1726,19985,3.2527373122514747,37.662778207036915,6
Colombia,2020-06-16,54931,1801,19986,3.278658680890572,36.38382698294224,6
Colombia,2020-06-17,57046,1864,20400,3.267538477719735,35.76061424113873,6
Colombia,2020-06-18,60217,1950,21361,3.238288191042397,35.473371307105964,6
Colombia,2020-06-19,63276,2045,22726,3.2318730640369178,35.91567102851002,6
Colombia,2020-06-20,65633,2126,24035,3.239224170767754,36.62029771608795,6
Colombia,2020-06-21,68652,2237,27412,3.258462972673775,39.9289168560275,6
Colombia,2020-06-22,71183,2310,29024,3.2451568492477136,40.773780256521924,6
Colombia,2020-06-23,73572,2404,30517,3.2675474365247648,41.47909530799761,6
Colombia,2020-06-24,77113,2491,30517,3.230324329231128,39.5743908290431,6
Colombia,2020-06-25,80599,2654,31729,3.2928448243774735,39.36649338081117,6
Colombia,2020-06-26,84442,2811,33410,3.3289121527202106,39.56561900476066,6
Colombia,2020-06-27,88591,2939,34999,3.317492747570295,39.50627038863993,6
Colombia,2020-06-28,91769,3178,38345,3.463043075548388,41.78426265950375,6
Colombia,2020-06-29,95043,3274,38345,3.4447565838620418,40.34489652052229,6
Colombia,2020-06-30,97846,3334,40021,3.4073952946466894,40.902029720172514,6
Colombia,2020-07-01,102009,3470,42143,3.4016606377868617,41.31302140007254,7
Colombia,2020-07-02,106110,3641,43481,3.431344830835925,40.97728772029027,7
Colombia,2020-07-03,109505,3777,44606,3.4491575727135744,40.73421304963244,7
Colombia,2020-07-04,113389,3942,45409,3.476527705509352,40.047094515340994,7
Colombia,2020-07-05,117110,4064,46643,3.4702416531466143,39.828366493040726,7
Colombia,2020-07-06,120281,4210,47961,3.50013717877304,39.87412808340469,7
Colombia,2020-07-07,124494,4359,50370,3.5013735601715745,40.45978119427443,7
Colombia,2020-07-08,128638,4527,51861,3.5191778479143023,40.31545888462196,7
Colombia,2020-07-09,133973,4714,53634,3.518619423316639,40.03343957364544,7
Colombia,2020-07-10,140776,4925,56272,3.49846564755356,39.972722623174405,7
Colombia,2020-07-11,145632,5119,58800,3.515024170511975,40.375741595253785,7
Colombia,2020-07-12,150445,5307,61186,3.527534979560637,40.67001229685267,7
Colombia,2020-07-13,154277,5455,63451,3.535847858073465,41.12797111688716,7
Colombia,2020-07-14,159898,5625,65809,3.517867640620896,41.15686249984365,7
Colombia,2020-07-15,165169,5814,68806,3.520030998552997,41.65793823296139,7
Colombia,2020-07-16,173206,6029,71736,3.480826299319885,41.41657910234057,7
Colombia,2020-07-17,182140,6288,80637,3.4522894476776105,44.271988580213026,7
Colombia,2020-07-18,190700,6516,85836,3.416885159937074,45.01101206082853,7
Colombia,2020-07-19,197278,6736,91793,3.414470949624388,46.52977017204149,7
Colombia,2020-07-20,204005,6929,95804,3.3964853802602875,46.96159407857651,7
Colombia,2020-07-21,211038,7166,98840,3.3955970014878836,46.83516712629953,7
Colombia,2020-07-22,218428,7373,101613,3.375482996685407,46.52013478125515,7
Colombia,2020-07-23,226373,7688,107951,3.39616473696068,47.68722418309604,7
Colombia,2020-07-24,233541,7975,113864,3.414817954877302,48.75546477920365,7
Colombia,2020-07-25,240795,8269,119667,3.4340414045142134,49.69662991341182,7
Colombia,2020-07-26,248976,8525,125037,3.4240248056037528,50.2205031810295,7
Colombia,2020-07-27,257101,8777,131161,3.4138334740043796,51.01535972244371,7
Colombia,2020-07-28,267385,9074,136690,3.3936084671915028,51.12104269125044,7
Colombia,2020-07-29,276055,9454,142777,3.4246798645197516,51.72049048196917,7
Colombia,2020-07-30,286020,9810,148695,3.4298300818124607,51.98762324312985,7
Colombia,2020-07-31,295508,10105,154387,3.419535173328641,52.24460928299741,7
Colombia,2020-08-01,306181,10330,160708,3.3738213670998523,52.48790747956274,8
Colombia,2020-08-02,317651,10650,167239,3.352736179014075,52.648661581421116,8
Colombia,2020-08-03,327850,11017,173727,3.3603782217477507,52.98978191245997,8
Colombia,2020-08-04,334979,11315,180258,3.3778236844697727,53.811731481674975,8
Colombia,2020-08-05,345714,11624,186317,3.362316828361015,53.89339164743111,8
Colombia,2020-08-06,357710,11939,192355,3.3376198596628557,53.774006877079195,8
Colombia,2020-08-07,367204,12250,198495,3.336020304789708,54.05578370605985,8
Colombia,2020-08-08,376870,12540,204591,3.3274073287871153,54.28688937830021,8
Colombia,2020-08-09,387481,12842,212688,3.3142270201635697,54.889917183036076,8
Colombia,2020-08-10,397623,13154,221484,3.308158733272472,55.70200918960926,8
Colombia,2020-08-11,410453,13475,230427,3.2829580975166466,56.1396798171776,8
Colombia,2020-08-12,422519,13837,239785,3.2748823129847415,56.751294024647414,8
Colombia,2020-08-13,433805,14145,250494,3.260681642673551,57.74345616117841,8
Colombia,2020-08-14,445111,14492,261293,3.2558170883217894,58.702885347699784,8
Colombia,2020-08-15,456689,14810,274420,3.2429070987039323,60.0890321422237,8
Colombia,2020-08-16,468332,15097,287436,3.223567896278708,61.37440960686009,8
Colombia,2020-08-17,476660,15372,301525,3.224940208953971,63.2578777325557,8
Colombia,2020-08-18,489122,15619,312323,3.193272843993932,63.85380334558658,8
Colombia,2020-08-19,502178,15979,326298,3.1819394716614426,64.97656209551195,8
Colombia,2020-08-20,513719,16183,339124,3.150165752094044,66.01352101051353,8
Colombia,2020-08-21,522138,16568,348940,3.1731074926551988,66.82907583818837,8
Colombia,2020-08-22,533103,16968,359792,3.182874603969589,67.49014730736836,8
Colombia,2020-08-23,541139,17316,374024,3.1999172116591117,69.11791609919078,8
Colombia,2020-08-24,551688,17612,384165,3.192384101158626,69.63446730760865,8
Colombia,2020-08-25,562113,17889,395463,3.182456196529879,70.35293615340687,8
Colombia,2020-08-26,572243,18184,407114,3.177671024372513,71.14355265158333,8
Colombia,2020-08-27,581995,18467,417781,3.173051314873839,71.78429367949897,8
Colombia,2020-08-28,590492,18766,429608,3.1780278140940097,72.7542456121336,8
Colombia,2020-08-29,599884,19063,440562,3.177781037667282,73.44119863173547,8
Colombia,2020-08-30,607904,19363,450609,3.1852068747697007,74.12502631994525,8
Colombia,2020-08-31,615094,19662,459460,3.1965845870712446,74.6975259066094,8
Colombia,2020-09-01,624026,20050,469552,3.2130071503430946,75.24558271610478,9
Colombia,2020-09-02,633321,20345,479567,3.2124309789190635,75.7225798607657,9
Colombia,2020-09-03,641574,20618,489151,3.213658907624062,76.24233525672798,9
Colombia,2020-09-04,650063,20888,498221,3.21322702568828,76.64195624116432,9
Colombia,2020-09-05,658456,21156,507770,3.212970950222946,77.11525143669434,9
Colombia,2020-09-06,666521,21412,518229,3.21250193167207,77.75133866749884,9
Colombia,2020-09-07,671848,21615,529279,3.21724556744978,78.7795751419964,9
Colombia,2020-09-08,679513,21817,541462,3.210681767677734,79.6838323917276,9
Colombia,2020-09-09,686851,22053,552885,3.2107400294969364,80.49562423291223,9
Colombia,2020-09-10,694664,22275,569479,3.2065862057052046,81.97905750118043,9
Colombia,2020-09-11,702088,22518,582694,3.2072902542131474,82.99443944348856,9
Colombia,2020-09-12,708964,22734,592820,3.2066508313539197,83.61778595246021,9
Colombia,2020-09-13,716319,22924,599385,3.2002501678721353,83.67570872753619,9
Colombia,2020-09-14,721892,23123,606925,3.203110714622132,84.07421054672997,9
Colombia,2020-09-15,728590,23288,607978,3.196310682276726,83.44583373364992,9
Colombia,2020-09-16,736377,23478,610078,3.188312508402625,82.84859521685223,9
Colombia,2020-09-17,743945,23665,615457,3.181014725550948,82.72883076033847,9
Colombia,2020-09-18,750471,23665,615457,3.1533530276319803,82.0094314104076,9
Colombia,2020-09-19,758398,24039,627685,3.1697077260224846,82.76459062392043,9
Colombia,2020-09-20,765076,24208,633199,3.1641300994933834,82.762888915611,9
Colombia,2020-09-21,770435,24397,640900,3.1666526053463304,83.18677110982756,9
Colombia,2020-09-22,777537,24397,640900,3.137728493949484,82.42694559873036,9
Colombia,2020-09-23,784268,24746,662277,3.155298953929014,84.44524065753033,9
Colombia,2020-09-24,790823,24746,662277,3.129145206955286,83.74528813653625,9
Colombia,2020-09-25,798317,25103,687477,3.1444902213030668,86.1157910955172,9
Colombia,2020-09-26,806038,25296,700112,3.138313578268022,86.85843595463241,9
Colombia,2020-09-27,813056,25488,711472,3.134839420654912,87.50590365239294,9
Colombia,2020-09-28,818203,25641,722536,3.1338188689115047,88.30766936811526,9
Colombia,2020-09-29,824042,25828,734154,3.134306261088634,89.09181813548338,9
Colombia,2020-09-30,829679,25998,743653,3.133501028711104,89.63141166643967,9
Colombia,2020-10-01,835339,26196,751691,3.135972341767833,89.98634087478258,10
Colombia,2020-10-02,841532,26397,753953,3.1367791123807534,89.5929091228854,10
Colombia,2020-10-03,848147,26556,757801,3.131061007113154,89.34783710842578,10
Colombia,2020-10-04,855052,26712,761674,3.1240205274065205,89.07926067654365,10
Colombia,2020-10-05,862158,26844,766300,3.1135824292067116,88.88162030625477,10
Colombia,2020-10-06,869808,27017,770812,3.1060877802917424,88.61863767636076,10
Colombia,2020-10-07,877684,27180,773973,3.096786542764822,88.18356037024715,10
Colombia,2020-10-08,886179,27180,773973,3.067100439076078,87.33822399312103,10
Colombia,2020-10-09,894300,27495,780547,3.0744716538074472,87.28021916582802,10
Colombia,2020-10-10,902747,27660,783131,3.063981381272937,86.74977596159277,10
Colombia,2020-10-11,911316,27834,789787,3.0542643824973994,86.66445009195493,10
Colombia,2020-10-12,919084,27985,798396,3.0448794669475263,86.86866488808423,10
Colombia,2020-10-13,924098,28141,806703,3.045239790584981,87.29626078619367,10
Colombia,2020-10-14,930159,28306,816667,3.0431356359504127,87.79864517786744,10
Colombia,2020-10-15,936982,28457,826831,3.037091427583454,88.24406445374618,10
Colombia,2020-10-16,945354,28616,837001,3.027014219012137,88.53836763794304,10
Colombia,2020-10-17,952371,28803,847467,3.0243466044220164,88.98496489288313,10
Colombia,2020-10-18,959572,28970,858294,3.0190543283880733,89.44550278665905,10
Colombia,2020-10-19,965883,29102,867961,3.0129943274703046,89.86191909372046,10
Colombia,2020-10-20,974139,29272,876731,3.0049099769129457,90.0006056630522,10
Colombia,2020-10-21,981700,29464,884895,3.0013242334725474,90.13904451461751,10
Colombia,2020-10-22,990373,29637,893810,2.9925088830168027,90.2498351631153,10
Colombia,2020-10-23,998942,29802,901652,2.983356391061743,90.26069581617351,10
Colombia,2020-10-24,1007711,30000,907379,2.977044013611045,90.04357400087922,10
Colombia,2020-10-25,1015885,30154,907379,2.9682493589333436,89.31906662663589,10
Colombia,2020-10-26,1025052,30348,924044,2.960630289975533,90.14606088276497,10
Colombia,2020-10-27,1033218,30565,932882,2.9582334028249604,90.2889806410651,10
Colombia,2020-10-28,1041935,30753,941874,2.9515276864679656,90.39661783124667,10
Colombia,2020-10-29,1053122,30926,950348,2.9366018372040466,90.24101671031467,10
Colombia,2020-10-30,1063151,31135,959433,2.928558596097826,90.24428326738159,10
Colombia,2020-10-31,1074184,31314,969230,2.9151430294996015,90.22942065791335,10
Colombia,2020-11-01,1083321,31515,977804,2.9091100421758647,90.25985834300268,11
Colombia,2020-11-02,1093256,31653,985796,2.895296252661774,90.17064621643969,11
Colombia,2020-11-03,1099392,31847,993877,2.896782949120969,90.40242242985214,11
Colombia,2020-11-04,1108086,32013,1002202,2.889035688565689,90.44442398875178,11
Colombia,2020-11-05,1117977,32209,1011166,2.881007391028617,90.44604674335876,11
Colombia,2020-11-06,1127733,32405,1020263,2.873463842948641,90.47026202124084,11
Colombia,2020-11-07,1136447,32595,1029082,2.868149592545891,90.55257306324009,11
Colombia,2020-11-08,1143887,32791,1038082,2.86662930866423,90.75039754800956,11
Colombia,2020-11-09,1149064,32974,1047017,2.869639985240161,91.11911956166063,11
Colombia,2020-11-10,1155356,33128,980866,2.8673413216359287,84.89729572530025,11
Colombia,2020-11-11,1165326,33312,1070423,2.8585992245946628,91.85609863677632,11
Colombia,2020-11-12,1174012,33491,1081691,2.852696565282127,92.13628140087154,11
Colombia,2020-11-13,1182697,33669,1089340,2.846798461482527,92.10643131757331,11
Colombia,2020-11-14,1191634,33829,1097576,2.8388750237069433,92.10680460611228,11
Colombia,2020-11-15,1198746,34031,1104956,2.8388832997148685,92.17599057681944,11
Colombia,2020-11-16,1205217,34223,1111867,2.839571629009548,92.25450686473889,11
Colombia,2020-11-17,1211128,34381,1118902,2.8387585787794523,92.38511536352888,11
Colombia,2020-11-18,1218003,34563,1125184,2.8376777397100006,92.37941121655695,11
Colombia,2020-11-19,1225490,34761,1132393,2.836498053839689,92.40328358452537,11
Colombia,2020-11-20,1233444,34929,1138581,2.8318269820113438,92.30909550818683,11
Colombia,2020-11-21,1240493,35104,1144923,2.8298426512684873,92.29580497431263,11
Colombia,2020-11-22,1248417,35287,1150932,2.8265395296603617,92.19131107634708,11
Colombia,2020-11-23,1254979,35479,1158897,2.827059257565266,92.34393563557637,11
Colombia,2020-11-24,1262494,35677,1167857,2.8259144201873436,92.50396437527624,11
Colombia,2020-11-25,1270991,35860,1174959,2.82142045065622,92.44432100620696,11
Colombia,2020-11-26,1280487,36019,1181753,2.812914149069846,92.28933991520414,11
Colombia,2020-11-27,1290510,36214,1189499,2.8061774027322532,92.17278440306545,11
Colombia,2020-11-28,1299613,36401,1197204,2.800910732656568,92.12003881155391,11
Colombia,2020-11-29,1308376,36584,1204452,2.7961381132029324,92.05702336331451,11
Colombia,2020-11-30,1316806,36766,1210489,2.792058966924513,91.92614553700393,11
Colombia,2020-12-01,1324792,36934,1217647,2.787909347278667,91.912315291759,12
Colombia,2020-12-02,1334089,37117,1225635,2.782198189176284,91.8705573616153,12
Colombia,2020-12-03,1343322,37305,1233115,2.777070575781533,91.79593574734874,12
Colombia,2020-12-04,1352607,37467,1240990,2.769984186093965,91.74800958445431,12
Colombia,2020-12-05,1362249,37633,1249702,2.7625639659122525,91.73814772482858,12
Colombia,2020-12-06,1371103,37808,1257410,2.7574879494830076,91.70791691069161,12
Colombia,2020-12-07,1377100,37995,1267595,2.7590588918742283,92.04814465180452,12
Colombia,2020-12-08,1384610,38158,1278326,2.7558662728132832,92.32390348184687,12
Colombia,2020-12-09,1392133,38308,1287597,2.751748575746714,92.49094734482985,12
Colombia,2020-12-10,1399911,38484,1296420,2.7490319027423884,92.60731575078701,12
Colombia,2020-12-11,1408909,38669,1304299,2.7446059326755665,92.57510598626313,12
Colombia,2020-12-12,1417072,38866,1310425,2.7426976187519054,92.47412975487485,12
Colombia,2020-12-13,1425774,39053,1314836,2.7390736540293203,92.2191034483726,12
Colombia,2020-12-14,1434516,39195,1321469,2.732280434655312,92.11950232691723,12
Colombia,2020-12-15,1444646,39356,1328430,2.7242660139577444,91.95539945426077,12
Colombia,2020-12-16,1456599,39560,1336166,2.7159156363556476,91.73190425092973,12
Colombia,2020-12-17,1468795,39787,1343819,2.708819134052063,91.49125643810062,12
Colombia,2020-12-18,1482072,40019,1354021,2.7002061978095533,91.36000140344059,12
Colombia,2020-12-19,1496062,40268,1362543,2.691599679692419,91.07530302888517,12
Colombia,2020-12-20,1507222,40475,1373332,2.6854040081686703,91.11676979237299,12
Colombia,2020-12-21,1518067,40680,1382340,2.6797236222116676,91.05922202379737,12
Colombia,2020-12-22,1530593,40931,1394374,2.6741922901777286,91.10024676710269,12
Colombia,2020-12-23,1544826,41174,1404168,2.6652839866755222,90.89489690101021,12
Colombia,2020-12-24,1559766,41454,1417316,2.6577063482599312,90.86721982656373,12
Colombia,2020-12-25,1574707,41690,1430709,2.6474766416863584,90.85556868674617,12
Colombia,2020-12-26,1584903,41943,1444041,2.6464080136134513,91.11226365272827,12
Colombia,2020-12-27,1594497,42171,1455975,2.644783903638577,91.31249541391423,12
Colombia,2020-12-28,1603807,42374,1469041,2.642088480721184,91.59711860591705,12
Colombia,2020-12-29,1614822,42620,1483017,2.639300182930379,91.83780007951341,12
Colombia,2020-12-30,1626461,42909,1497180,2.6381819176727874,92.05139256336304,12
Colombia,2020-12-31,1642775,43213,1508419,2.6304880461414375,91.82139976564045,12
Colombia,2021-01-01,1654880,43495,1520548,2.62828724741371,91.8826742724548,1
Colombia,2021-01-02,1666408,43765,1530973,2.6263076029399763,91.87263863351592,1
Colombia,2021-01-03,1675820,43965,1542353,2.623491783127066,92.0357198267117,1
Colombia,2021-01-04,1686131,44187,1552179,2.620614886980905,92.05565878333297,1
Colombia,2021-01-05,1702966,44428,1559010,2.6088600711934355,91.54674843772571,1
Colombia,2021-01-06,1719771,44723,1569578,2.600520650714543,91.26668608785704,1
Colombia,2021-01-07,1737347,45067,1580285,2.594012595065925,90.95966436181143,1
Colombia,2021-01-08,1755568,45431,1597160,2.587823428087092,90.97682345542867,1
Colombia,2021-01-09,1771363,45784,1609564,2.5846763198734535,90.86584737289873,1
Colombia,2021-01-10,1786900,46114,1621019,2.580670434831272,90.71682802619061,1
Colombia,2021-01-11,1801903,46451,1632614,2.5778857130489268,90.60498817083939,1
Colombia,2021-01-12,1816082,46782,1646892,2.57598500508237,90.68379070989086,1
Colombia,2021-01-13,1831980,47124,1665003,2.5722988242229716,90.8854354305178,1
Colombia,2021-01-14,1849101,47491,1683835,2.5683291502194847,91.06235949253177,1
Colombia,2021-01-15,1870179,47868,1698457,2.559541092055894,90.81788427738735,1
Colombia,2021-01-16,1891034,48256,1711924,2.5518314319044504,90.5284622063908,1
Colombia,2021-01-17,1908413,48631,1729633,2.548242964180185,90.63200680355877,1
Colombia,2021-01-18,1923132,49004,1754222,2.5481350214129868,91.21693154708049,1
Colombia,2021-01-19,1939071,49402,1769935,2.5477148593321233,91.27747256289223,1
Colombia,2021-01-20,1956979,49792,1786170,2.5443298062983812,91.27180209905164,1
Colombia,2021-01-21,1972345,50187,1801134,2.5445345515110187,91.3194192699553,1
Colombia,2021-01-22,1987418,50586,1811552,2.5453125613232848,91.15103113688212,1
Colombia,2021-01-23,2002969,50982,1822309,2.5453214702773734,90.98038961162155,1
Colombia,2021-01-24,2015485,51374,1832168,2.5489646412650058,90.90457135627405,1
Colombia,2021-01-25,2027746,51747,1849194,2.55194684146831,91.1945578982772,1
Colombia,2021-01-26,2041352,52128,1864904,2.553601730617747,91.35631679396792,1
Colombia,2021-01-27,2055305,52523,1880041,2.555484465809211,91.47260382279029,1
Colombia,2021-01-28,2067575,52913,1894384,2.5591816500006046,91.62347194176753,1
Colombia,2021-01-29,2077633,53284,1909791,2.564649290803525,91.92147987637856,1
Colombia,2021-01-30,2086806,53650,1924401,2.5709145938817506,92.2175324395272,1
Colombia,2021-01-31,2094884,53983,1938322,2.5768968592055694,92.52645969896184,1
Colombia,2021-02-01,2104506,54272,1954674,2.57884748249708,92.88041944285263,2
Colombia,2021-02-02,2114597,54576,1971342,2.580917309539359,93.22542309480247,2
Colombia,2021-02-03,2125622,54877,1988958,2.5816913825694314,93.57063485417444,2
Colombia,2021-02-04,2135412,55131,2001135,2.5817500323122657,93.71189259964822,2
Colombia,2021-02-05,2142660,55403,2010941,2.58571121876546,93.85254776772797,2
Colombia,2021-02-06,2151207,55693,2022331,2.588918686114354,94.0091306880277,2
Colombia,2021-02-07,2157216,55993,2027333,2.595613976532716,93.97913792591933,2
Colombia,2021-02-08,2161462,56290,2034228,2.604255823141929,94.11352131103855,2
Colombia,2021-02-09,2166904,56507,2048292,2.607729737911786,94.52619959167549,2
Colombia,2021-02-10,2173347,56733,2055468,2.610397695351916,94.57615373891053,2
Colombia,2021-02-11,2179641,56983,2065209,2.614329607490408,94.74996111745007,2
Colombia,2021-02-12,2185169,57196,2072793,2.6174634547716904,94.85733140091224,2
Colombia,2021-02-13,2190116,57425,2078391,2.622007236146396,94.89867203381009,2
Colombia,2021-02-14,2195039,57605,2083551,2.6243269481772304,94.92091028906547,2
Colombia,2021-02-15,2198549,57786,2090467,2.6283698930521906,95.08393945279364,2
Colombia,2021-02-16,2202598,57949,2095105,2.6309385552878917,95.1197177151709,2
Colombia,2021-02-17,2207701,58134,2099628,2.63323701896226,95.10472659114617,2
Colombia,2021-02-18,2212525,58334,2105445,2.636535180393442,95.16028067479463,2
Colombia,2021-02-19,2217001,58511,2110562,2.6391959227803685,95.19896472757567,2
Colombia,2021-02-20,2222018,58685,2115470,2.641067714122928,95.20489933024845,2
Colombia,2021-02-21,2226262,58834,2120366,2.642725788788561,95.24332715556389,2
Colombia,2021-02-22,2229663,58974,2124695,2.644973702303891,95.29220335090997,2
Colombia,2021-02-23,2233589,59118,2129491,2.6467716307700297,95.3394290534203,2
Colombia,2021-02-24,2237542,59260,2134054,2.64844190634187,95.37492480588074,2
Colombia,2021-02-25,2241225,59396,2138193,2.650157837789602,95.40287119767092,2
Colombia,2021-02-26,2244792,59518,2141874,2.6513815088435813,95.41525450910375,2
Colombia,2021-02-27,2248135,59660,2145450,2.653755223774373,95.43243621935515,2
Colombia,2021-02-28,2251690,59766,2148249,2.654273012714894,95.4060727720068,2
Colombia,2021-03-01,2255260,59866,2151633,2.6545054672188573,95.40509741670583,3
Colombia,2021-03-02,2259599,59972,2156057,2.654099245043036,95.4176825180043,3
Colombia,2021-03-03,2262646,60082,2160555,2.655386657921743,95.48798177001616,3
Colombia,2021-03-04,2266211,60189,2164438,2.6559309790659387,95.50911190529037,3
Colombia,2021-03-05,2269582,60300,2168149,2.6568769050864876,95.53076293343884,3
Colombia,2021-03-06,2273245,60412,2172418,2.657522616347996,95.56462237902205,3
Colombia,2021-03-07,2276656,60503,2177199,2.657538073384824,95.63144366122945,3
Colombia,2021-03-08,2278861,60598,2180777,2.6591354189658785,95.69592002320458,3
Colombia,2021-03-09,2282372,60676,2183635,2.6584623365516227,95.67393045480755,3
Colombia,2021-03-10,2285960,60773,2187473,2.6585329577070467,95.69165689688359,3
Colombia,2021-03-11,2290539,60858,2191171,2.6569292205895643,95.66180711177587,3
Colombia,2021-03-12,2294617,60950,2195569,2.656216701959412,95.68346264322108,3
Colombia,2021-03-13,2299082,61046,2199508,2.65523369762366,95.6689670050916,3
Colombia,2021-03-14,2303144,61143,2202580,2.654762359626667,95.63362082440351,3
Colombia,2021-03-15,2305884,61243,2206210,2.6559445314681915,95.67740614879152,3
Colombia,2021-03-16,2309600,61368,2209224,2.657083477658469,95.65396605472809,3
Colombia,2021-03-17,2314154,61498,2212512,2.6574722339135595,95.60781175323682,3
Colombia,2021-03-18,2319293,61636,2216945,2.657533998507304,95.58710348369094,3
Colombia,2021-03-19,2324426,61771,2221642,2.65747328587789,95.5780911072239,3
Colombia,2021-03-20,2331187,61907,2225725,2.6555999154079015,95.47603860179386,3
Colombia,2021-03-21,2337230,62028,2230192,2.6539108260633313,95.42030523311784,3
Colombia,2021-03-22,2342278,62148,2235343,2.653314422967726,95.43457266814613,3
Colombia,2021-03-23,2347224,62274,2239936,2.6530914816821913,95.4291537578007,3
Colombia,2021-03-24,2353210,62394,2244522,2.651442072743189,95.38128768788165,3
Colombia,2021-03-25,2359942,62519,2250063,2.6491752763415373,95.34399574226823,3
Colombia,2021-03-26,2367337,62645,2255948,2.6462223164678287,95.29475524608453,3
Colombia,2021-03-27,2375591,62790,2261373,2.6431317512147503,95.19201748112364,3
Colombia,2021-03-28,2382730,62955,2267760,2.642137380231919,95.17486244769655,3
Colombia,2021-03-29,2389779,63079,2273909,2.6395327768802055,95.15143450503165,3
Colombia,2021-03-30,2397731,63255,2279840,2.6381191217863886,95.08322660048188,3
Colombia,2021-03-31,2406377,63422,2285515,2.6355803766409003,94.9774287237619,3
Colombia,2021-04-01,2417826,63614,2292803,2.6310412742687026,94.8291150810687,4
Colombia,2021-04-02,2428048,63777,2300887,2.626677891046635,94.76283005937279,4
Colombia,2021-04-03,2437197,63932,2309356,2.623177363175812,94.75458898070201,4
Colombia,2021-04-04,2446219,64094,2317564,2.620125180942508,94.74065895163106,4
Colombia,2021-04-05,2456409,64293,2325833,2.6173572886274235,94.68427285521263,4
Colombia,2021-04-06,2468236,64524,2336356,2.6141746575286966,94.65691287218888,4
Colombia,2021-04-07,2479617,64767,2345471,2.6119759624167767,94.59005160877668,4
Colombia,2021-04-08,2492081,65014,2355832,2.6088237099837444,94.5327218497312,4
Colombia,2021-04-09,2504206,65283,2365566,2.6069340940801196,94.4637142471506,4
Colombia,2021-04-10,2518715,65608,2375176,2.604820315121004,94.30110195079634,4
Colombia,2021-04-11,2536198,65889,2383785,2.5979438513869977,93.9904928558417,4
Colombia,2021-04-12,2552937,66156,2395733,2.591368294634768,93.84222955756448,4
Colombia,2021-04-13,2569314,66482,2408624,2.587538930625062,93.74580140846935,4
Colombia,2021-04-14,2585801,66819,2419265,2.5840735617319353,93.55959720024859,4
Colombia,2021-04-15,2602719,67199,2432061,2.5818768756826995,93.44308778627274,4
Colombia,2021-04-16,2619422,67564,2442453,2.5793476576130154,93.24396756230955,4
Colombia,2021-04-17,2636076,67931,2457888,2.5769742602261845,93.24040733271727,4
Colombia,2021-04-18,2652947,68328,2471498,2.575550887371666,93.16047399363802,4
Colombia,2021-04-19,2667136,68748,2488246,2.5775963430436244,93.29280546623794,4
Colombia,2021-04-20,2684101,69177,2505738,2.5772875163788544,93.35483277268627,4
Colombia,2021-04-21,2701313,69596,2521944,2.576376747159622,93.35993274381754,4
Colombia,2021-04-22,2720619,70026,2538020,2.57389954271436,93.2883288692757,4
Colombia,2021-04-23,2740544,70446,2555619,2.570511548072208,93.25225210761076,4
Colombia,2021-04-24,2757274,70886,2573657,2.5708725357001154,93.3406328134237,4
Colombia,2021-04-25,2774464,71351,2588204,2.5717039399321817,93.2866312195797,4
Colombia,2021-04-26,2787303,71799,2602489,2.5759309267776054,93.36943274556086,4
Colombia,2021-04-27,2804881,72235,2616821,2.5753320729114715,93.29525922846638,4
Colombia,2021-04-28,2824626,72725,2632699,2.5746771430978828,93.20522433766453,4
Colombia,2021-04-29,2841934,73230,2650643,2.576766385144764,93.2689851347709,4
Colombia,2021-04-30,2859724,73720,2669308,2.577871151202004,93.34145532925555,4
Colombia,2021-05-01,2877746,73992,2686399,2.571178971319915,93.35080302431139,5
Colombia,2021-05-02,2893655,74477,2700594,2.5738037188261904,93.32812653892742,5
Colombia,2021-05-03,2905254,75164,2721317,2.5871748218916486,93.66881518793193,5
Colombia,2021-05-04,2919805,75627,2737757,2.5901387250175953,93.76506307784253,5
Colombia,2021-05-05,2934611,76015,2754940,2.590292205679049,93.87751903063132,5
Colombia,2021-05-06,2951101,76414,2773220,2.5893386908818097,93.97238522165118,5
Colombia,2021-05-07,2968626,76867,2788751,2.5893123620152894,93.94079954834325,5
Colombia,2021-05-08,2985536,77359,2806310,2.591126015563035,93.99685684580591,5
Colombia,2021-05-09,3002758,77854,2819874,2.5927497320796413,93.90946589768473,5
Colombia,2021-05-10,3015301,78342,2835554,2.5981485762117944,94.0388372504105,5
Colombia,2021-05-11,3031726,78771,2848153,2.5982229264781846,93.94493433773368,5
Colombia,2021-05-12,3048719,79261,2859627,2.599813233033284,93.79765731115265,5
Colombia,2021-05-13,3067879,79760,2874656,2.5998417799398217,93.7017398665332,5
Colombia,2021-05-14,3084460,80250,2888990,2.6017520084552888,93.66274809853265,5
Colombia,2021-05-15,3103333,80780,2902646,2.6030077983896667,93.53317868240373,5
Colombia,2021-05-16,3118426,81300,2917584,2.6070844714609227,93.55950726424163,5
Colombia,2021-05-17,3131410,81809,2931280,2.612529180145685,93.60894932314837,5
Colombia,2021-05-18,3144547,82291,2947661,2.616942917374108,93.73881198150322,5
Colombia,2021-05-19,3161126,82743,2961313,2.6175166696930146,93.67905613379536,5
Colombia,2021-05-20,3177212,83233,2979233,2.619686693868713,93.76878219017176,5
Colombia,2021-05-21,3192050,83719,2998123,2.622734606287495,93.92468789649286,5
